,source,target,edge
19625,theophylline,7498.0,has_gene
19626,theophylline,10919.0,has_gene
19627,theophylline,5139.0,has_gene
19628,theophylline,134.0,has_gene
19629,theophylline,8654.0,has_gene
19630,theophylline,8654.0,has_gene
19631,theophylline,1544.0,has_gene
19632,theophylline,5142.0,has_gene
19633,theophylline,5577.0,has_gene
19634,theophylline,135.0,has_gene
19635,theophylline,140.0,has_gene
19636,theophylline,140.0,has_gene
19637,theophylline,135.0,has_gene
19638,theophylline,3458.0,has_gene
19639,theophylline,4843.0,has_gene
19640,theophylline,3559.0,has_gene
19641,theophylline,3684.0,has_gene
19642,theophylline,5143.0,has_gene
19643,theophylline,5144.0,has_gene
19644,theophylline,136.0,has_gene
19645,nifedipine,2922.0,has_gene
19646,nifedipine,595.0,has_gene
19647,nifedipine,1576.0,has_gene
19648,nifedipine,8170.0,has_gene
19649,nifedipine,1576.0,has_gene
19650,nifedipine,779.0,has_gene
19651,nifedipine,8856.0,has_gene
19652,nifedipine,3248.0,has_gene
19653,nifedipine,6646.0,has_gene
19654,nifedipine,4137.0,has_gene
19655,nifedipine,1557.0,has_gene
19656,nifedipine,5243.0,has_gene
19657,nifedipine,10919.0,has_gene
19658,nifedipine,775.0,has_gene
19659,nifedipine,778.0,has_gene
19660,nifedipine,79915.0,has_gene
19661,nifedipine,51053.0,has_gene
19662,nifedipine,1991.0,has_gene
19663,nifedipine,2743.0,has_gene
19664,nifedipine,2908.0,has_gene
19665,nifedipine,2670.0,has_gene
19666,nifedipine,1576.0,has_gene
19667,nifedipine,781.0,has_gene
19668,nifedipine,390245.0,has_gene
19669,nifedipine,1577.0,has_gene
19670,nifedipine,3308.0,has_gene
19671,nifedipine,4922.0,has_gene
19672,nifedipine,216.0,has_gene
19673,nifedipine,5594.0,has_gene
19674,nifedipine,148.0,has_gene
19675,nifedipine,10951.0,has_gene
19676,nifedipine,3091.0,has_gene
19677,nifedipine,3741.0,has_gene
19678,nifedipine,776.0,has_gene
19679,nifedipine,29994.0,has_gene
19680,nifedipine,1812.0,has_gene
19681,nifedipine,1544.0,has_gene
19682,nifedipine,80036.0,has_gene
19683,nifedipine,3028.0,has_gene
19684,nifedipine,5999.0,has_gene
19685,nifedipine,6311.0,has_gene
19686,nifedipine,4790.0,has_gene
19687,nifedipine,8001.0,has_gene
19688,nifedipine,816.0,has_gene
19689,nifedipine,320.0,has_gene
19690,nifedipine,2741.0,has_gene
19691,nifedipine,54737.0,has_gene
19692,nifedipine,774.0,has_gene
19693,nifedipine,1559.0,has_gene
19694,nifedipine,6097.0,has_gene
19695,nifedipine,4650.0,has_gene
19696,nifedipine,778.0,has_gene
19697,nifedipine,8856.0,has_gene
19698,nifedipine,367.0,has_gene
19699,nifedipine,1565.0,has_gene
19700,nifedipine,4780.0,has_gene
19701,nifedipine,7421.0,has_gene
19702,nifedipine,781.0,has_gene
19703,nifedipine,776.0,has_gene
19704,methoxsalen,1544.0,has_gene
19705,methoxsalen,2099.0,has_gene
19706,methoxsalen,1565.0,has_gene
19707,methoxsalen,1576.0,has_gene
19708,methoxsalen,1548.0,has_gene
19709,methoxsalen,1432.0,has_gene
19710,methoxsalen,6863.0,has_gene
19711,methoxsalen,1576.0,has_gene
19712,methoxsalen,2237.0,has_gene
19713,clozapine,1813.0,has_gene
19714,clozapine,3356.0,has_gene
19715,clozapine,6505.0,has_gene
19716,clozapine,887.0,has_gene
19717,clozapine,3354.0,has_gene
19718,clozapine,1557.0,has_gene
19719,clozapine,3357.0,has_gene
19720,clozapine,147.0,has_gene
19721,clozapine,3727.0,has_gene
19722,clozapine,1813.0,has_gene
19723,clozapine,1813.0,has_gene
19724,clozapine,3363.0,has_gene
19725,clozapine,3356.0,has_gene
19726,clozapine,2668.0,has_gene
19727,clozapine,1814.0,has_gene
19728,clozapine,3127.0,has_gene
19729,clozapine,3350.0,has_gene
19730,clozapine,3106.0,has_gene
19731,clozapine,3350.0,has_gene
19732,clozapine,1812.0,has_gene
19733,clozapine,3358.0,has_gene
19734,clozapine,6714.0,has_gene
19735,clozapine,3363.0,has_gene
19736,clozapine,1812.0,has_gene
19737,clozapine,2289.0,has_gene
19738,clozapine,1576.0,has_gene
19739,clozapine,1268.0,has_gene
19740,clozapine,1815.0,has_gene
19741,clozapine,2194.0,has_gene
19742,clozapine,3358.0,has_gene
19743,clozapine,3699.0,has_gene
19744,clozapine,25970.0,has_gene
19745,clozapine,1812.0,has_gene
19746,clozapine,3352.0,has_gene
19747,clozapine,3359.0,has_gene
19748,clozapine,3350.0,has_gene
19749,clozapine,10951.0,has_gene
19750,clozapine,6531.0,has_gene
19751,clozapine,2166.0,has_gene
19752,clozapine,1128.0,has_gene
19753,clozapine,5294.0,has_gene
19754,clozapine,1312.0,has_gene
19755,clozapine,3363.0,has_gene
19756,clozapine,3355.0,has_gene
19757,clozapine,1815.0,has_gene
19758,clozapine,1812.0,has_gene
19759,clozapine,2641.0,has_gene
19760,clozapine,3358.0,has_gene
19761,clozapine,3361.0,has_gene
19762,clozapine,3107.0,has_gene
19763,clozapine,59340.0,has_gene
19764,clozapine,1813.0,has_gene
19765,clozapine,3269.0,has_gene
19766,clozapine,3350.0,has_gene
19767,clozapine,1576.0,has_gene
19768,clozapine,3558.0,has_gene
19769,clozapine,148.0,has_gene
19770,clozapine,3760.0,has_gene
19771,clozapine,1815.0,has_gene
19772,clozapine,3356.0,has_gene
19773,clozapine,4524.0,has_gene
19774,clozapine,1813.0,has_gene
19775,clozapine,1813.0,has_gene
19776,clozapine,1816.0,has_gene
19777,clozapine,1559.0,has_gene
19778,clozapine,59340.0,has_gene
19779,clozapine,1557.0,has_gene
19780,clozapine,1815.0,has_gene
19781,clozapine,146.0,has_gene
19782,clozapine,255239.0,has_gene
19783,clozapine,3952.0,has_gene
19784,clozapine,2740.0,has_gene
19785,clozapine,84062.0,has_gene
19786,clozapine,4915.0,has_gene
19787,clozapine,7957.0,has_gene
19788,clozapine,3269.0,has_gene
19789,clozapine,3356.0,has_gene
19790,clozapine,59340.0,has_gene
19791,clozapine,4160.0,has_gene
19792,clozapine,2944.0,has_gene
19793,clozapine,1813.0,has_gene
19794,clozapine,3269.0,has_gene
19795,clozapine,3362.0,has_gene
19796,clozapine,6532.0,has_gene
19797,clozapine,4907.0,has_gene
19798,clozapine,3115.0,has_gene
19799,clozapine,9135.0,has_gene
19800,clozapine,1814.0,has_gene
19801,clozapine,3351.0,has_gene
19802,clozapine,2952.0,has_gene
19803,clozapine,2904.0,has_gene
19804,clozapine,5617.0,has_gene
19805,clozapine,23216.0,has_gene
19806,clozapine,11201.0,has_gene
19807,clozapine,1576.0,has_gene
19808,clozapine,1544.0,has_gene
19809,clozapine,5243.0,has_gene
19810,clozapine,3356.0,has_gene
19811,clozapine,3125.0,has_gene
19812,clozapine,1544.0,has_gene
19813,clozapine,54658.0,has_gene
19814,clozapine,1565.0,has_gene
19815,clozapine,3356.0,has_gene
19816,clozapine,718.0,has_gene
19817,clozapine,3358.0,has_gene
19818,clozapine,1812.0,has_gene
19819,prochlorperazine,54737.0,has_gene
19820,prochlorperazine,255239.0,has_gene
19821,prochlorperazine,4170.0,has_gene
19822,prochlorperazine,1812.0,has_gene
19823,prochlorperazine,1813.0,has_gene
19824,prochlorperazine,1813.0,has_gene
19825,prochlorperazine,10951.0,has_gene
19826,prochlorperazine,3558.0,has_gene
19827,prochlorperazine,1565.0,has_gene
19828,prochlorperazine,7157.0,has_gene
19829,prochlorperazine,1815.0,has_gene
19830,prochlorperazine,10919.0,has_gene
19831,prochlorperazine,1557.0,has_gene
19832,prochlorperazine,9682.0,has_gene
19833,prochlorperazine,1559.0,has_gene
19834,prochlorperazine,1813.0,has_gene
19835,prochlorperazine,1576.0,has_gene
19836,prochlorperazine,6311.0,has_gene
19837,prochlorperazine,1812.0,has_gene
19838,prochlorperazine,29994.0,has_gene
19839,prochlorperazine,1813.0,has_gene
19840,prochlorperazine,1544.0,has_gene
19841,prochlorperazine,11069.0,has_gene
19842,prochlorperazine,1813.0,has_gene
19843,prochlorperazine,1814.0,has_gene
19844,prochlorperazine,3356.0,has_gene
19845,prochlorperazine,3417.0,has_gene
19846,prochlorperazine,51053.0,has_gene
19847,prochlorperazine,3269.0,has_gene
19848,prochlorperazine,1813.0,has_gene
19849,edrophonium,43.0,has_gene
19850,edrophonium,43.0,has_gene
19851,edrophonium,43.0,has_gene
19852,edrophonium,43.0,has_gene
19853,labetalol,1557.0,has_gene
19854,labetalol,154.0,has_gene
19855,labetalol,153.0,has_gene
19856,labetalol,10855.0,has_gene
19857,labetalol,154.0,has_gene
19858,labetalol,1576.0,has_gene
19859,labetalol,1544.0,has_gene
19860,labetalol,153.0,has_gene
19861,labetalol,4023.0,has_gene
19862,labetalol,148.0,has_gene
19863,labetalol,154.0,has_gene
19864,labetalol,153.0,has_gene
19865,labetalol,1565.0,has_gene
19866,labetalol,2697.0,has_gene
19867,labetalol,146.0,has_gene
19868,labetalol,1559.0,has_gene
19869,labetalol,1557.0,has_gene
19870,labetalol,147.0,has_gene
19871,labetalol,148.0,has_gene
19872,labetalol,147.0,has_gene
19873,gemcitabine,84920.0,has_gene
19874,gemcitabine,1635.0,has_gene
19875,gemcitabine,546.0,has_gene
19876,gemcitabine,2067.0,has_gene
19877,gemcitabine,57650.0,has_gene
19878,gemcitabine,5104.0,has_gene
19879,gemcitabine,7157.0,has_gene
19880,gemcitabine,2064.0,has_gene
19881,gemcitabine,2030.0,has_gene
19882,gemcitabine,10866.0,has_gene
19883,gemcitabine,79969.0,has_gene
19884,gemcitabine,6241.0,has_gene
19885,gemcitabine,2274.0,has_gene
19886,gemcitabine,2289.0,has_gene
19887,gemcitabine,7124.0,has_gene
19888,gemcitabine,147700.0,has_gene
19889,gemcitabine,867.0,has_gene
19890,gemcitabine,22978.0,has_gene
19891,gemcitabine,5728.0,has_gene
19892,gemcitabine,4089.0,has_gene
19893,gemcitabine,9154.0,has_gene
19894,gemcitabine,64132.0,has_gene
19895,gemcitabine,462.0,has_gene
19896,gemcitabine,2064.0,has_gene
19897,gemcitabine,60490.0,has_gene
19898,gemcitabine,4089.0,has_gene
19899,gemcitabine,29113.0,has_gene
19900,gemcitabine,840.0,has_gene
19901,gemcitabine,672.0,has_gene
19902,gemcitabine,400745.0,has_gene
19903,gemcitabine,207.0,has_gene
19904,gemcitabine,2068.0,has_gene
19905,gemcitabine,9153.0,has_gene
19906,gemcitabine,3084.0,has_gene
19907,gemcitabine,6241.0,has_gene
19908,gemcitabine,988.0,has_gene
19909,gemcitabine,2261.0,has_gene
19910,gemcitabine,7515.0,has_gene
19911,gemcitabine,3177.0,has_gene
19912,gemcitabine,3845.0,has_gene
19913,gemcitabine,5430.0,has_gene
19914,gemcitabine,6240.0,has_gene
19915,gemcitabine,6240.0,has_gene
19916,gemcitabine,10848.0,has_gene
19917,gemcitabine,50484.0,has_gene
19918,gemcitabine,3791.0,has_gene
19919,gemcitabine,1111.0,has_gene
19920,gemcitabine,3265.0,has_gene
19921,gemcitabine,6240.0,has_gene
19922,gemcitabine,55902.0,has_gene
19923,gemcitabine,6240.0,has_gene
19924,gemcitabine,30833.0,has_gene
19925,gemcitabine,4893.0,has_gene
19926,gemcitabine,170679.0,has_gene
19927,gemcitabine,5894.0,has_gene
19928,gemcitabine,2100.0,has_gene
19929,gemcitabine,7465.0,has_gene
19930,gemcitabine,9429.0,has_gene
19931,gemcitabine,2067.0,has_gene
19932,gemcitabine,3845.0,has_gene
19933,gemcitabine,4439.0,has_gene
19934,gemcitabine,170954.0,has_gene
19935,gemcitabine,3417.0,has_gene
19936,gemcitabine,6240.0,has_gene
19937,gemcitabine,7916.0,has_gene
19938,gemcitabine,978.0,has_gene
19939,gemcitabine,55315.0,has_gene
19940,gemcitabine,10849.0,has_gene
19941,gemcitabine,84618.0,has_gene
19942,gemcitabine,5290.0,has_gene
19943,gemcitabine,135656.0,has_gene
19944,gemcitabine,1956.0,has_gene
19945,gemcitabine,675.0,has_gene
19946,gemcitabine,6714.0,has_gene
19947,gemcitabine,2176.0,has_gene
19948,gemcitabine,1558.0,has_gene
19949,gemcitabine,6241.0,has_gene
19950,gemcitabine,6240.0,has_gene
19951,gemcitabine,11044.0,has_gene
19952,gemcitabine,3481.0,has_gene
19953,gemcitabine,1612.0,has_gene
19954,gemcitabine,81704.0,has_gene
19955,gemcitabine,2880.0,has_gene
19956,gemcitabine,1633.0,has_gene
19957,gemcitabine,7052.0,has_gene
19958,gemcitabine,64078.0,has_gene
19959,gemcitabine,51251.0,has_gene
19960,gemcitabine,51727.0,has_gene
19961,gemcitabine,2114.0,has_gene
19962,gemcitabine,1041.0,has_gene
19963,gemcitabine,672.0,has_gene
19964,gemcitabine,3107.0,has_gene
19965,gemcitabine,1029.0,has_gene
19966,fluorouracil,7157.0,has_gene
19967,fluorouracil,22943.0,has_gene
19968,fluorouracil,4846.0,has_gene
19969,fluorouracil,8812.0,has_gene
19970,fluorouracil,3831.0,has_gene
19971,fluorouracil,214.0,has_gene
19972,fluorouracil,2308.0,has_gene
19973,fluorouracil,7298.0,has_gene
19974,fluorouracil,595.0,has_gene
19975,fluorouracil,6470.0,has_gene
19976,fluorouracil,84618.0,has_gene
19977,fluorouracil,2950.0,has_gene
19978,fluorouracil,2778.0,has_gene
19979,fluorouracil,153339.0,has_gene
19980,fluorouracil,1545.0,has_gene
19981,fluorouracil,3683.0,has_gene
19982,fluorouracil,1124.0,has_gene
19983,fluorouracil,1890.0,has_gene
19984,fluorouracil,55556.0,has_gene
19985,fluorouracil,84465.0,has_gene
19986,fluorouracil,3667.0,has_gene
19987,fluorouracil,3589.0,has_gene
19988,fluorouracil,1890.0,has_gene
19989,fluorouracil,218.0,has_gene
19990,fluorouracil,4089.0,has_gene
19991,fluorouracil,3043.0,has_gene
19992,fluorouracil,1576.0,has_gene
19993,fluorouracil,6401.0,has_gene
19994,fluorouracil,5528.0,has_gene
19995,fluorouracil,1806.0,has_gene
19996,fluorouracil,7515.0,has_gene
19997,fluorouracil,472.0,has_gene
19998,fluorouracil,873.0,has_gene
19999,fluorouracil,4842.0,has_gene
20000,fluorouracil,6573.0,has_gene
20001,fluorouracil,673.0,has_gene
20002,fluorouracil,1557.0,has_gene
20003,fluorouracil,4583.0,has_gene
20004,fluorouracil,5243.0,has_gene
20005,fluorouracil,5980.0,has_gene
20006,fluorouracil,1841.0,has_gene
20007,fluorouracil,7372.0,has_gene
20008,fluorouracil,5290.0,has_gene
20009,fluorouracil,26354.0,has_gene
20010,fluorouracil,79623.0,has_gene
20011,fluorouracil,7178.0,has_gene
20012,fluorouracil,581.0,has_gene
20013,fluorouracil,1956.0,has_gene
20014,fluorouracil,4602.0,has_gene
20015,fluorouracil,9978.0,has_gene
20016,fluorouracil,1244.0,has_gene
20017,fluorouracil,2356.0,has_gene
20018,fluorouracil,3589.0,has_gene
20019,fluorouracil,5728.0,has_gene
20020,fluorouracil,1806.0,has_gene
20021,fluorouracil,1806.0,has_gene
20022,fluorouracil,64065.0,has_gene
20023,fluorouracil,3309.0,has_gene
20024,fluorouracil,3161.0,has_gene
20025,fluorouracil,10257.0,has_gene
20026,fluorouracil,1807.0,has_gene
20027,fluorouracil,995.0,has_gene
20028,fluorouracil,1548.0,has_gene
20029,fluorouracil,7157.0,has_gene
20030,fluorouracil,5290.0,has_gene
20031,fluorouracil,81029.0,has_gene
20032,fluorouracil,10599.0,has_gene
20033,fluorouracil,3486.0,has_gene
20034,fluorouracil,1806.0,has_gene
20035,fluorouracil,324.0,has_gene
20036,fluorouracil,3559.0,has_gene
20037,fluorouracil,5296.0,has_gene
20038,fluorouracil,2067.0,has_gene
20039,fluorouracil,1571.0,has_gene
20040,fluorouracil,1026.0,has_gene
20041,fluorouracil,3845.0,has_gene
20042,fluorouracil,85413.0,has_gene
20043,fluorouracil,7517.0,has_gene
20044,fluorouracil,355.0,has_gene
20045,fluorouracil,7518.0,has_gene
20046,fluorouracil,8549.0,has_gene
20047,fluorouracil,85320.0,has_gene
20048,fluorouracil,1588.0,has_gene
20049,fluorouracil,7298.0,has_gene
20050,fluorouracil,10057.0,has_gene
20051,fluorouracil,4233.0,has_gene
20052,fluorouracil,1869.0,has_gene
20053,fluorouracil,3135.0,has_gene
20054,fluorouracil,7298.0,has_gene
20055,fluorouracil,1558.0,has_gene
20056,fluorouracil,6790.0,has_gene
20057,fluorouracil,7153.0,has_gene
20058,fluorouracil,63970.0,has_gene
20059,fluorouracil,7422.0,has_gene
20060,fluorouracil,5788.0,has_gene
20061,fluorouracil,3845.0,has_gene
20062,fluorouracil,9429.0,has_gene
20063,fluorouracil,2264.0,has_gene
20064,fluorouracil,1806.0,has_gene
20065,fluorouracil,407018.0,has_gene
20066,fluorouracil,7298.0,has_gene
20067,fluorouracil,117583.0,has_gene
20068,fluorouracil,1026.0,has_gene
20069,fluorouracil,3570.0,has_gene
20070,fluorouracil,4524.0,has_gene
20071,fluorouracil,2067.0,has_gene
20072,fluorouracil,1728.0,has_gene
20073,fluorouracil,868.0,has_gene
20074,fluorouracil,9231.0,has_gene
20075,fluorouracil,5444.0,has_gene
20076,fluorouracil,1806.0,has_gene
20077,fluorouracil,3643.0,has_gene
20078,fluorouracil,7298.0,has_gene
20079,fluorouracil,8490.0,has_gene
20080,fluorouracil,7252.0,has_gene
20081,fluorouracil,874.0,has_gene
20082,fluorouracil,9156.0,has_gene
20083,fluorouracil,4524.0,has_gene
20084,fluorouracil,2064.0,has_gene
20085,fluorouracil,332.0,has_gene
20086,fluorouracil,627.0,has_gene
20087,fluorouracil,9619.0,has_gene
20088,midazolam,7124.0,has_gene
20089,midazolam,2554.0,has_gene
20090,midazolam,706.0,has_gene
20091,midazolam,7052.0,has_gene
20092,midazolam,5243.0,has_gene
20093,midazolam,2560.0,has_gene
20094,midazolam,2570.0,has_gene
20095,midazolam,5447.0,has_gene
20096,midazolam,1555.0,has_gene
20097,midazolam,2567.0,has_gene
20098,midazolam,2561.0,has_gene
20099,midazolam,2561.0,has_gene
20100,midazolam,2555.0,has_gene
20101,midazolam,2556.0,has_gene
20102,midazolam,2569.0,has_gene
20103,midazolam,55879.0,has_gene
20104,midazolam,2567.0,has_gene
20105,midazolam,2560.0,has_gene
20106,midazolam,2565.0,has_gene
20107,midazolam,2554.0,has_gene
20108,midazolam,2560.0,has_gene
20109,midazolam,2564.0,has_gene
20110,midazolam,54657.0,has_gene
20111,midazolam,2569.0,has_gene
20112,midazolam,3576.0,has_gene
20113,midazolam,2568.0,has_gene
20114,midazolam,2558.0,has_gene
20115,midazolam,676.0,has_gene
20116,midazolam,1577.0,has_gene
20117,midazolam,2564.0,has_gene
20118,midazolam,200959.0,has_gene
20119,midazolam,2570.0,has_gene
20120,midazolam,7170.0,has_gene
20121,midazolam,2562.0,has_gene
20122,midazolam,1387.0,has_gene
20123,midazolam,2562.0,has_gene
20124,midazolam,1576.0,has_gene
20125,midazolam,8019.0,has_gene
20126,midazolam,55879.0,has_gene
20127,midazolam,2555.0,has_gene
20128,midazolam,23476.0,has_gene
20129,midazolam,2563.0,has_gene
20130,midazolam,1576.0,has_gene
20131,midazolam,2563.0,has_gene
20132,midazolam,2566.0,has_gene
20133,midazolam,7421.0,has_gene
20134,midazolam,5741.0,has_gene
20135,midazolam,2556.0,has_gene
20136,midazolam,200959.0,has_gene
20137,midazolam,2559.0,has_gene
20138,midazolam,6046.0,has_gene
20139,midazolam,2565.0,has_gene
20140,midazolam,2557.0,has_gene
20141,midazolam,2568.0,has_gene
20142,midazolam,2558.0,has_gene
20143,midazolam,2557.0,has_gene
20144,midazolam,2559.0,has_gene
20145,clotrimazole,9266.0,has_gene
20146,clotrimazole,11069.0,has_gene
20147,clotrimazole,5467.0,has_gene
20148,clotrimazole,8856.0,has_gene
20149,clotrimazole,7253.0,has_gene
20150,clotrimazole,1565.0,has_gene
20151,clotrimazole,154.0,has_gene
20152,clotrimazole,9682.0,has_gene
20153,clotrimazole,10951.0,has_gene
20154,clotrimazole,9970.0,has_gene
20155,clotrimazole,9970.0,has_gene
20156,clotrimazole,6311.0,has_gene
20157,clotrimazole,5594.0,has_gene
20158,clotrimazole,3579.0,has_gene
20159,clotrimazole,3783.0,has_gene
20160,clotrimazole,3725.0,has_gene
20161,clotrimazole,1559.0,has_gene
20162,clotrimazole,8856.0,has_gene
20163,clotrimazole,983.0,has_gene
20164,clotrimazole,3757.0,has_gene
20165,clotrimazole,2740.0,has_gene
20166,clotrimazole,3320.0,has_gene
20167,clotrimazole,7157.0,has_gene
20168,clotrimazole,554.0,has_gene
20169,clotrimazole,7066.0,has_gene
20170,clotrimazole,51053.0,has_gene
20171,clotrimazole,1576.0,has_gene
20172,clotrimazole,1072.0,has_gene
20173,clotrimazole,7226.0,has_gene
20174,clotrimazole,1557.0,has_gene
20175,clotrimazole,29994.0,has_gene
20176,clotrimazole,79054.0,has_gene
20177,clotrimazole,387129.0,has_gene
20178,clotrimazole,1544.0,has_gene
20179,clotrimazole,54795.0,has_gene
